likes,dislikes,comment_count,
4288,431,3713,0
4385,196,457,0
20383,157,766,0
2134,358,288,0
8593,241,349,0
2924,161,913,0
6001,179,610,0
18593,49,1896,0
239,162,402,0
835,44,163,0
1324,14,195,0
5845,167,474,0
1163,43,120,0
13856,199,1164,0
3726,111,904,0
4196,72,277,0
427,199,329,0
4499,177,275,0
25688,36,2252,0
6912,125,919,0
3922,112,371,0
1798,1938,249,0
7142,116,716,0
3164,347,628,0
10237,60,799,0
1919,130,247,0
281,11,21,0
5926,384,621,0
429,199,330,0
5469,107,396,0
5090,63,266,0
5487,99,813,0
3548,44,126,0
11758,89,1014,0
5798,89,564,0
170,26,101,0
3498,322,522,0
6986,267,911,0
4306,434,3753,0
6215,194,447,0
1450,187,668,0
9228,297,786,0
5473,328,424,0
2530,43,62,0
1012,588,288,0
16008,113,1356,0
430,199,330,0
4626,63,289,0
6700,132,722,0
20034,222,1443,0
1987,222,452,0
5246,171,280,0
2483,319,463,0
4311,435,3766,0
987,120,521,0
7218,286,330,0
19448,122,1312,0
11120,495,1610,0
5060,373,627,0
5198,74,657,0
4314,435,3769,0
1022,581,3004,0
5089,165,268,0
8987,170,736,0
4827,398,420,0
6236,412,817,0
653,218,168,0
4732,160,841,0
1723,227,196,0
5071,126,708,0
5298,52,570,0
4040,216,385,0
6017,165,719,0
5114,232,670,0
7955,149,1318,0
6034,180,611,0
5080,222,859,0
3143,373,1148,0
5157,75,217,0
16838,161,1098,0
6409,137,405,0
4236,161,242,0
1707,578,673,0
7384,139,318,0
9973,224,404,0
1691,1178,302,0
8719,243,349,0
4869,2866,1366,0
1135,640,1064,0
4015,203,214,0
6288,153,725,0
3971,114,371,0
2440,131,195,0
7446,69,2009,0
4430,198,459,0
6859,369,1411,0
4383,230,512,0
17509,61,912,0
6087,287,578,0
4276,215,1726,0
1295,392,245,0
719,134,479,0
5294,87,622,0
2270,25,65,0
3208,351,641,0
10937,64,889,0
1691,1762,250,0
2280,467,687,0
8014,405,1020,0
1198,97,558,0
2459,77,348,0
6011,389,624,0
1730,72,217,0
6988,543,1167,0
8636,82,549,0
2576,85,197,0
5936,1133,1096,0
6994,127,920,0
5555,107,400,0
2090,114,300,0
6303,153,792,0
5150,65,268,0
7110,117,450,0
7902,389,607,0
2610,103,356,0
3164,375,1124,0
7850,270,706,0
2750,185,129,0
12458,71,661,0
8515,42,982,0
723,134,478,0
9116,68,1320,0
5405,151,395,0
3381,41,144,0
5542,177,700,0
2678,155,257,0
5871,89,571,0
879,68,108,0
14455,462,3324,0
3632,128,156,0
6066,182,612,0
724,134,475,0
6294,413,806,0
23223,60,1364,0
11601,2805,6440,0
725,135,473,0
5483,176,845,0
1783,93,260,0
14838,78,816,0
5319,171,739,0
4030,115,374,0
725,135,473,0
7308,291,330,0
1441,45,184,0
4055,281,799,0
4552,198,664,0
9593,614,786,0
725,135,473,0
10382,175,802,0
10624,150,1176,0
6444,93,364,0
8826,244,351,0
725,135,472,0
5183,279,788,0
725,135,469,0
18907,51,1925,0
7944,280,1192,0
8911,267,326,0
2537,322,476,0
4460,199,460,0
1453,799,743,0
355,47,178,0
1006,33,96,0
20858,291,1205,0
6164,287,581,0
2545,113,225,0
3359,140,640,0
15765,115,1175,0
5122,228,862,0
414,32,341,0
1902,228,548,0
6965,171,666,0
1208,50,0,0
5182,169,270,0
11044,76,662,0
2325,136,197,0
5613,108,405,0
7560,737,2405,0
4989,47,267,0
10786,372,2386,0
7429,110,485,0
2181,429,473,0
498,56,101,0
7362,297,330,0
2227,183,192,0
8912,101,1035,0
351,6,21,0
4757,139,610,0
740,58,60,0
469,198,92,0
4874,109,1169,0
4990,187,588,0
5212,65,268,0
6096,182,617,0
239,165,411,0
16777,240,1179,0
17648,62,913,0
178,26,102,0
2697,2669,3325,0
8272,106,389,0
3419,958,3735,0
8572,161,786,0
3251,49,357,0
6865,116,555,0
5595,222,704,0
5796,227,249,0
6212,287,581,0
9401,105,868,0
1874,78,134,0
7552,72,2023,0
20909,160,793,0
1577,41,432,0
6670,60,360,0
2552,323,479,0
5575,127,320,0
3374,85,201,0
19909,127,1315,0
7929,422,903,0
5929,89,571,0
6090,199,332,0
1067,127,1866,0
5845,1001,1257,0
6236,229,749,0
6815,134,291,0
8303,230,629,0
11143,64,899,0
891,71,115,0
5665,108,405,0
3529,271,574,0
3372,226,366,0
8030,390,607,0
6864,333,469,0
744,758,687,0
10444,165,1099,0
4557,184,278,0
15917,488,2288,0
19282,76,2754,0
6657,221,361,0
5178,228,868,0
6248,287,579,0
1687,212,1043,0
5431,56,573,0
1315,395,247,0
930,21,64,0
2790,68,583,0
20950,88,1267,0
8266,355,848,0
13242,302,963,0
8433,401,647,0
6128,183,620,0
2666,335,697,0
5575,105,844,0
10110,110,669,0
7092,127,924,0
7312,105,243,0
7429,302,331,0
746,758,522,0
9801,304,6111,0
10580,636,2135,0
4612,201,670,0
6267,287,578,0
12607,72,710,0
6870,74,335,0
2647,147,432,0
2719,2684,3396,0
9809,132,1257,0
1027,128,132,0
5758,80,556,0
2566,323,481,0
12768,259,501,0
5709,108,412,0
5288,65,268,0
240,167,414,0
4459,629,686,0
6432,89,1277,0
17799,64,913,0
9755,624,781,0
15327,164,1493,0
6243,115,1186,0
9040,270,327,0
15078,158,1179,0
6287,287,578,0
1407,391,584,0
9210,71,1103,0
8015,104,1774,0
9245,72,1330,0
5964,90,579,0
8473,63,573,0
896,73,112,0
2676,37,239,0
4323,689,2039,0
2819,148,420,0
1241,99,570,0
2009,134,281,0
9020,244,360,0
6304,287,578,0
2724,2695,3426,0
1901,79,134,0
8093,284,1145,0
2469,80,169,0
6267,334,656,0
6487,155,829,0
1571,93,526,0
5828,46,437,0
1962,262,143,0
7605,74,2062,0
7751,116,676,0
6146,183,625,0
2723,2699,3426,0
473,199,92,0
10862,153,1195,0
5224,228,874,0
9773,61,823,0
7530,113,481,0
4767,87,327,0
2109,72,160,0
2725,2702,3429,0
11236,76,671,0
5341,202,774,0
11762,123,914,0
8154,392,612,0
2726,2703,3432,0
4845,141,613,0
4114,287,831,0
2584,323,482,0
4508,233,512,0
902,73,118,0
2728,2704,3426,0
8673,36,616,0
11381,126,1386,0
13917,83,658,0
9305,463,643,0
12441,48,548,0
8023,89,593,0
5648,92,233,0
524,9,28,0
1395,72,185,0
660,320,479,0
19284,52,1947,0
5735,108,412,0
4422,261,1771,0
4646,204,674,0
9810,630,783,0
7184,135,1510,0
11235,69,1021,0
477,200,92,0
504,131,480,0
8124,396,895,0
2227,158,262,0
4379,226,1802,0
5107,48,266,0
2930,121,223,0
1685,188,899,0
5341,65,272,0
6989,92,845,0
2734,209,171,0
8260,40,692,0
9243,175,751,0
1271,276,944,0
7551,1028,1904,0
1130,215,587,0
7640,74,2070,0
8763,327,649,0
9176,213,2053,0
2954,68,297,0
3270,231,308,0
9386,1989,2254,0
8496,53,1203,0
4753,110,265,0
1180,107,55,0
3307,50,361,0
1584,63,272,0
15228,79,818,0
4713,107,324,0
2603,324,485,0
9862,156,2757,0
1377,124,131,0
10324,228,413,0
2163,147,211,0
6105,135,1464,0
4201,220,390,0
2955,51,156,0
8227,414,1038,0
3736,412,557,0
5552,58,587,0
5394,78,221,0
6783,110,285,0
2535,57,496,0
20671,277,1636,0
17947,64,913,0
816,2311,746,0
8963,70,1063,0
7473,93,491,0
2450,191,741,0
4364,158,546,0
6536,69,741,0
15126,82,2053,0
4076,148,650,0
2415,71,176,0
6992,187,364,0
7683,164,1734,0
9844,631,783,0
4594,185,281,0
21475,162,814,0
2607,43,832,0
527,64,113,0
4840,71,301,0
5383,65,272,0
788,110,490,0
6646,121,301,0
4672,205,681,0
12269,568,2287,0
7675,74,2081,0
1478,166,135,0
6575,152,547,0
4719,64,207,0
4668,55,183,0
1263,99,571,0
477,561,402,0
6153,576,666,0
1925,81,134,0
1348,219,297,0
5151,86,356,0
4621,233,451,0
19415,52,1956,0
4795,280,720,0
4908,141,614,0
1930,867,1031,0
11043,375,2437,0
1593,27,126,0
1076,131,570,0
4599,142,1901,0
8964,599,659,0
7268,277,1098,0
13240,458,1137,0
12727,363,3276,0
1023,96,636,0
2453,191,735,0
3059,882,1238,0
11110,322,649,0
2797,119,156,0
4477,186,321,0
6415,90,472,0
1754,75,225,0
1737,218,1076,0
7407,162,1064,0
181,125,110,0
13051,430,1270,0
8713,45,977,0
7399,92,761,0
3780,130,133,0
1683,192,132,0
2455,191,734,0
2724,87,201,0
8285,103,556,0
9888,634,776,0
11437,283,880,0
2586,624,796,0
4702,205,685,0
5422,87,485,0
1619,1279,985,0
2368,335,553,0
1747,43,133,0
16194,515,2354,0
13534,612,1877,0
1934,81,136,0
8019,126,1015,0
2456,191,734,0
1849,95,291,0
4159,293,844,0
13330,77,497,0
5863,144,288,0
429,658,949,0
2688,150,434,0
10859,191,867,0
1412,126,0,0
20829,150,1572,0
18084,64,915,0
19969,120,1334,0
4504,265,1789,0
7800,96,326,0
3756,523,1203,0
6647,156,854,0
6968,349,486,0
3217,389,1263,0
9605,126,893,0
5350,392,657,0
19903,81,2778,0
10714,145,522,0
5707,191,894,0
4637,187,281,0
8162,221,342,0
1137,269,248,0
6420,348,521,0
1943,81,136,0
0,0,161,0
4155,614,780,0
8012,85,286,0
4109,70,421,0
1827,50,261,0
2552,83,177,0
8434,42,705,0
1861,344,275,0
11444,79,676,0
7852,53,443,0
5686,112,894,0
685,767,1247,0
19559,52,1962,0
3369,33,347,0
2890,213,592,0
3366,51,363,0
4728,208,699,0
681,337,546,0
1950,81,136,0
2232,72,197,0
3620,134,254,0
5215,48,270,0
2384,84,213,0
6587,68,611,0
4590,235,508,0
8012,389,877,0
9250,110,534,0
6773,364,947,0
6773,364,947,0
5935,351,1144,0
2857,148,420,0
422,33,342,0
1890,97,304,0
5862,136,1363,0
1611,34,66,0
1282,22,86,0
8046,131,463,0
1464,51,192,0
1334,676,677,0
2184,122,310,0
1797,74,223,0
4236,223,1019,0
9980,125,500,0
18186,64,917,0
5097,502,763,0
13214,264,533,0
8709,159,616,0
1612,96,533,0
3462,144,646,0
6749,380,756,0
6373,247,785,0
9628,2005,2308,0
4546,268,1791,0
8224,407,956,0
5215,171,778,0
21842,168,829,0
5490,291,811,0
9582,156,1034,0
4667,187,281,0
631,160,190,0
3566,791,619,0
6628,132,843,0
5238,203,275,0
552,1109,397,0
10035,124,496,0
789,92,0,0
1767,76,225,0
2714,106,364,0
3102,67,166,0
8456,94,469,0
16378,516,2372,0
7178,132,800,0
19463,246,942,0
4993,142,616,0
2377,466,423,0
11726,150,513,0
2177,39,139,0
11220,244,692,0
1954,907,1061,0
6946,234,321,0
10191,314,3538,0
4640,510,511,0
0,0,1722,0
5493,109,392,0
5558,107,444,0
2482,1029,1218,0
2140,992,287,0
8033,168,1374,0
789,51,107,0
10834,162,327,0
6791,262,2271,0
2103,139,302,0
9684,211,515,0
9822,118,2063,0
6655,94,1327,0
604,170,213,0
20169,80,2799,0
1041,573,1510,0
8388,691,950,0
9055,448,551,0
9556,184,840,0
7156,175,716,0
543,13,28,0
1646,1287,904,0
2063,121,242,0
5568,68,609,0
7258,146,764,0
11050,261,1356,0
1944,276,701,0
2583,147,200,0
4900,114,485,0
19794,164,1995,0
1722,192,908,0
4436,175,242,0
5031,148,272,0
1458,393,599,0
2655,50,175,0
1754,57,185,0
13050,104,657,0
686,338,541,0
8392,428,1058,0
8890,95,417,0
8514,42,712,0
18308,64,927,0
10643,119,567,0
9751,126,895,0
2725,152,440,0
5545,290,819,0
431,286,250,0
7803,169,1479,0
907,615,1635,0
5276,49,270,0
6523,353,528,0
4214,297,859,0
9297,138,1158,0
4489,230,1870,0
9126,36,399,0
1017,103,413,0
9349,160,470,0
4310,221,392,0
16482,180,1649,0
4724,71,138,0
2266,440,480,0
1272,45,54,0
5948,324,783,0
2765,113,658,0
548,53,579,0
8669,128,816,0
15826,75,1476,0
5976,74,523,0
426,33,342,0
3441,55,381,0
7920,122,459,0
3325,112,436,0
749,83,110,0
2153,2196,439,0
7353,154,1528,0
7229,97,886,0
5020,76,308,0
9756,2011,2271,0
7293,92,644,0
11641,79,685,0
8462,158,1284,0
5484,398,629,0
6816,160,867,0
7325,177,546,0
1776,570,2963,0
9061,197,885,0
10489,235,463,0
6478,214,402,0
5013,88,341,0
11352,157,1207,0
5827,98,278,0
5734,106,525,0
4214,159,660,0
10745,239,427,0
808,53,116,0
882,50,173,0
16528,517,2426,0
5604,173,971,0
7423,76,416,0
6862,157,813,0
5691,29,680,0
9526,183,761,0
1966,933,1055,0
3116,138,272,0
2759,193,393,0
1162,276,251,0
1456,396,621,0
4008,216,168,0
5350,1257,712,0
447,62,57,0
537,4074,0,0
2892,150,424,0
427,35,342,0
6825,71,760,0
5326,49,273,0
3503,149,184,0
690,343,539,0
13142,75,704,0
10918,163,2569,0
1383,227,319,0
4289,81,472,0
27852,38,2353,0
15625,85,2094,0
5045,144,628,0
4682,236,510,0
8597,43,721,0
2740,155,445,0
7445,108,1350,0
14443,125,807,0
826,10,167,0
9709,165,844,0
6400,155,1053,0
13463,269,535,0
11453,210,939,0
844,433,862,0
5839,243,739,0
3776,418,566,0
17582,116,1337,0
451,681,994,0
6597,357,556,0
4496,94,91,0
8989,279,684,0
6761,49,208,0
3411,288,215,0
18528,276,877,0
429,35,343,0
11433,74,1051,0
16078,1928,4132,0
3036,122,131,0
10769,99,610,0
9856,2011,2297,0
8780,127,2127,0
4454,78,574,0
2684,86,182,0
3121,896,1241,0
4633,111,391,0
1165,276,253,0
5890,370,476,0
7803,205,306,0
1701,194,135,0
2961,205,136,0
12146,322,639,0
3931,138,140,0
3500,80,161,0
1631,96,536,0
3475,57,389,0
4253,297,865,0
5366,49,273,0
5280,90,359,0
11746,80,686,0
4669,591,392,0
694,817,1282,0
16661,518,2451,0
6090,1007,1385,0
4670,902,1041,0
3496,471,557,0
5300,214,628,0
12650,161,994,0
546,68,119,0
5665,112,442,0
2452,265,0,0
9865,128,887,0
4513,169,555,0
21722,151,1612,0
17289,205,1173,0
5717,212,613,0
15688,172,1554,0
1818,773,1244,0
566,54,68,0
5598,398,616,0
5083,144,632,0
3487,238,512,0
5627,196,721,0
825,54,120,0
1882,125,392,0
9091,136,873,0
3695,1068,4004,0
2428,336,556,0
554,13,29,0
11390,163,1968,0
6059,5928,3974,0
600,9,55,0
20572,140,1407,0
20572,140,1407,0
7083,176,781,0
542,144,512,0
10413,317,3560,0
7198,182,673,0
8599,361,930,0
4323,163,674,0
7357,390,1492,0
457,688,995,0
3579,70,201,0
10474,92,835,0
11397,205,931,0
6518,171,758,0
1969,46,88,0
3367,406,1277,0
1167,278,254,0
8542,376,876,0
700,347,557,0
5386,49,274,0
8651,43,722,0
4276,130,436,0
9791,355,841,0
892,723,1555,0
9925,50,340,0
695,817,1231,0
1235,697,1173,0
6104,327,787,0
541,144,511,0
16933,120,1321,0
1791,57,257,0
9951,2014,2297,0
6951,163,877,0
3788,422,573,0
3648,79,361,0
4564,233,1864,0
5931,286,924,0
2227,127,313,0
4374,53,419,0
539,144,510,0
5824,121,943,0
1175,280,254,0
10956,243,428,0
8902,92,362,0
4995,189,845,0
833,55,120,0
3538,81,161,0
7164,236,335,0
4586,206,723,0
7444,158,1542,0
3469,298,619,0
4418,226,399,0
8124,289,679,0
8762,263,563,0
6507,132,696,0
1292,47,57,0
1180,135,673,0
5410,49,275,0
6304,398,837,0
2937,151,427,0
18896,441,1627,0
695,822,1243,0
5179,205,641,0
2883,90,203,0
5098,144,635,0
12458,59,887,0
1179,281,254,0
11845,80,692,0
3219,280,261,0
5709,113,445,0
1741,192,928,0
10718,37,440,0
10046,105,296,0
1036,107,415,0
2887,260,1424,0
4283,299,884,0
25862,145,2544,0
695,830,1234,0
5447,182,279,0
13662,272,538,0
9286,39,649,0
6138,251,906,0
238,74,0,0
2095,128,252,0
840,55,121,0
986,270,87,0
3554,81,161,0
5085,97,408,0
2782,107,376,0
4589,45,402,0
5424,49,275,0
5670,399,614,0
20278,170,2040,0
4399,201,2598,0
4399,201,2598,0
1645,96,537,0
14142,79,544,0
5120,144,636,0
4388,164,679,0
1337,1039,3905,0
9476,342,672,0
1091,151,174,0
1824,4152,1083,0
1950,176,437,0
1758,50,0,0
7596,291,1111,0
1713,28,127,0
9961,130,890,0
5425,175,351,0
374,48,191,0
1181,282,256,0
843,55,124,0
3048,59,161,0
20515,71,1887,0
6199,330,788,0
2412,186,1286,0
6785,157,398,0
9959,471,699,0
1181,282,255,0
7152,160,551,0
4291,54,161,0
4771,238,512,0
10519,321,3579,0
3563,81,162,0
5139,143,637,0
3545,150,632,0
1250,705,1169,0
848,55,124,0
7925,152,886,0
569,13,29,0
6828,99,1356,0
4762,600,396,0
7432,126,413,0
4295,300,872,0
8488,277,809,0
5143,79,314,0
501,578,413,0
12078,257,1583,0
22760,94,1333,0
13654,231,553,0
5912,113,742,0
15917,88,2014,0
887,354,806,0
7443,101,973,0
2021,293,714,0
10974,73,1611,0
17388,163,1770,0
57,59,79,0
378,36,56,0
11543,75,1059,0
16347,142,1819,0
4788,55,181,0
11740,162,1219,0
5146,143,639,0
7285,82,342,0
2195,148,313,0
1680,277,688,0
8594,95,625,0
12074,185,453,0
11947,80,699,0
7080,69,361,0
5758,115,447,0
4233,58,765,0
3337,217,308,0
11587,211,947,0
7518,152,793,0
11759,305,894,0
11082,246,435,0
4027,146,140,0
6152,150,315,0
934,70,1087,0
7059,167,885,0
696,849,1257,0
10501,101,407,0
23395,141,2909,0
9760,744,707,0
9701,258,997,0
3683,202,575,0
6255,330,795,0
26441,297,1576,0
1752,192,929,0
8471,122,559,0
3304,78,190,0
20505,173,2051,0
13995,652,1471,0
1929,53,279,0
6590,174,760,0
11060,92,1270,0
6147,88,590,0
1660,100,375,0
3184,906,1269,0
4628,238,1924,0
10379,174,1044,0
1716,196,134,0
4802,607,396,0
906,52,165,0
22303,152,1757,0
10033,130,897,0
5049,118,516,0
17492,114,885,0
12998,170,2618,0
2254,333,265,0
3471,233,286,0
6023,379,478,0
11618,76,1068,0
2572,73,184,0
7554,163,1540,0
4284,191,1621,0
2835,108,380,0
623,174,215,0
21743,144,1534,0
8698,428,948,0
2119,130,260,0
3333,226,299,0
1842,50,140,0
6303,331,795,0
5424,222,704,0
729,27,67,0
5981,250,794,0
936,97,218,0
13028,167,783,0
3738,345,461,0
5589,80,238,0
2780,64,505,0
3552,113,548,0
15326,50,1238,0
3910,310,513,0
1308,47,58,0
1104,156,144,0
5807,115,440,0
1548,59,294,0
5249,180,872,0
2837,86,191,0
5899,190,903,0
1057,109,412,0
2840,254,498,0
11676,78,1077,0
5474,91,366,0
15507,74,629,0
20679,175,2059,0
6818,216,504,0
12038,81,700,0
8293,57,484,0
1604,65,66,0
6047,362,949,0
4830,613,396,0
6600,162,978,0
7233,325,833,0
8972,112,396,0
14450,71,517,0
8823,343,1287,0
578,13,30,0
379,49,199,0
7332,239,343,0
9706,54,340,0
6771,221,408,0
11181,248,531,0
1906,142,608,0
8161,272,628,0
11271,75,407,0
2986,343,745,0
1393,299,717,0
4594,147,513,0
763,194,1207,0
20116,211,1102,0
10086,131,897,0
6181,36,109,0
2059,294,734,0
7169,170,887,0
9470,97,637,0
6356,424,1536,0
3792,422,574,0
3481,420,1283,0
14192,100,1430,0
10639,184,4357,0
567,43,263,0
5440,336,730,0
4101,150,135,0
1109,161,143,0
11892,722,1701,0
13087,154,1125,0
7571,442,1584,0
766,196,1216,0
2874,109,395,0
20835,175,2077,0
4598,182,258,0
5725,138,662,0
846,648,1155,0
5855,277,366,0
21108,145,1445,0
7664,114,1383,0
5853,116,440,0
9747,132,723,0
7010,72,632,0
4869,615,398,0
24415,215,1283,0
1215,342,541,0
4686,240,1964,0
2296,160,556,0
6639,177,763,0
9302,436,684,0
5642,65,273,0
3600,223,551,0
4517,165,694,0
11974,166,1230,0
12022,257,722,0
10120,367,855,0
833,266,281,0
11738,78,1093,0
107,37,0,0
11808,216,981,0
2294,134,322,0
2138,133,213,0
4934,65,208,0
5616,74,497,0
7428,71,433,0
1361,55,210,0
12039,57,859,0
10131,131,898,0
7077,76,794,0
7305,141,588,0
6864,101,514,0
1114,162,142,0
6093,183,1356,0
4892,155,1938,0
14112,87,2051,0
7633,165,1544,0
27051,233,2058,0
694,360,1805,0
951,652,1746,0
7641,114,410,0
21008,176,2085,0
2301,79,361,0
8811,97,622,0
9784,167,487,0
5490,226,699,0
29007,40,2389,0
16265,95,2040,0
3000,134,208,0
1782,29,130,0
1406,304,727,0
17130,264,1747,0
22785,152,1771,0
916,52,167,0
4900,617,398,0
15746,262,1306,0
1292,119,164,0
11286,250,534,0
7612,103,1001,0
2573,88,252,0
5550,835,747,0
8290,129,475,0
15482,138,2164,0
4105,573,1268,0
10411,133,505,0
15909,200,852,0
8003,155,373,0
6160,387,442,0
5984,192,490,0
1856,28,265,0
14554,79,579,0
12056,79,1203,0
756,13,71,0
2260,152,317,0
2976,151,429,0
4642,174,564,0
10161,133,901,0
15955,178,1586,0
4887,88,299,0
2550,135,158,0
491,698,1084,0
5136,138,289,0
8872,447,516,0
14574,70,815,0
1411,304,696,0
9509,40,382,0
5153,282,1043,0
7398,38,218,0
12369,367,1285,0
7673,397,1540,0
7043,266,2293,0
1735,197,135,0
1898,2030,249,0
4720,240,1968,0
11479,154,571,0
11225,193,2656,0
1480,215,468,0
7552,223,1815,0
6993,102,1388,0
2261,34,356,0
11414,169,865,0
4436,78,202,0
5043,223,746,0
4193,239,352,0
8975,167,1351,0
6256,107,285,0
10242,77,1016,0
6396,210,505,0
3640,154,200,0
21230,177,2111,0
4889,100,252,0
1069,111,416,0
4946,56,186,0
6888,163,1282,0
634,26,72,0
1853,201,245,0
6433,220,406,0
847,119,521,0
1410,304,687,0
636,26,73,0
11055,129,573,0
637,26,72,0
6254,188,516,0
6718,168,992,0
2220,206,372,0
5253,483,483,0
2627,90,145,0
18022,507,3143,0
6685,177,767,0
6037,193,925,0
10183,135,903,0
4127,575,1206,0
16945,178,1090,0
6857,77,192,0
7541,141,810,0
9578,100,433,0
3250,926,1297,0
6932,786,697,0
2606,54,237,0
6271,88,275,0
6072,126,986,0
12450,262,1128,0
7690,168,1546,0
3308,252,483,0
8737,390,897,0
21382,177,2121,0
627,176,217,0
9803,416,1509,0
5791,60,391,0
3736,113,389,0
939,374,793,0
9999,347,689,0
8578,526,953,0
21386,148,1457,0
7822,299,1208,0
9489,147,2116,0
17660,135,1686,0
11982,227,997,0
4739,244,1984,0
13344,161,1001,0
2110,295,736,0
14681,135,1198,0
6476,143,1554,0
6039,273,820,0
9072,98,656,0
1641,83,178,0
4143,577,1289,0
5382,575,868,0
11400,252,535,0
3122,216,138,0
7481,249,342,0
20997,287,990,0
5185,120,518,0
2967,343,494,0
2795,55,179,0
3826,145,276,0
3497,196,1022,0
407,262,93,0
4019,505,2486,0
4119,806,623,0
21476,177,2136,0
8412,59,364,0
5892,116,430,0
10218,137,903,0
1611,95,53,0
2926,129,266,0
9537,90,570,0
27172,154,2614,0
1813,29,129,0
4212,395,368,0
19838,83,1055,0
6229,394,450,0
4152,578,1254,0
5550,229,709,0
14355,87,429,0
1570,134,223,0
4355,197,1589,0
6343,144,307,0
4605,271,269,0
5765,220,288,0
14892,416,1106,0
17090,131,14701,0
1505,58,184,0
3592,438,1299,0
7806,119,1400,0
2975,86,199,0
1116,163,142,0
5015,61,262,0
0,0,1847,0
9608,256,938,0
4610,165,702,0
7148,152,285,0
23719,98,1502,0
1120,77,134,0
7461,334,761,0
3103,139,298,0
4763,247,1998,0
8600,476,905,0
2994,152,430,0
7379,192,679,0
8016,703,1633,0
2401,108,207,0
3158,125,143,0
8641,310,860,0
6725,179,770,0
5340,98,535,0
7859,119,167,0
7725,105,1007,0
21150,74,1943,0
5918,210,725,0
1401,113,133,0
